order_item_id,order_id,product_id,quantity,unit_price,discount_amount
1843,967,447,3,173.79,62.44
1844,968,104,1,804.29,0
1845,969,342,1,591.39,0
1846,970,249,1,54.96,0
1847,971,415,1,90.51,0
1848,971,491,1,27.15,0
1849,972,401,1,58.32,0
1850,972,328,1,304.32,0
1851,972,83,1,977.22,0
1852,973,44,1,329.5,0
1853,973,487,1,18.43,0
1854,974,299,1,30.08,0
1855,975,499,1,39.54,0
1856,976,474,1,291.36,0
1857,977,248,1,256.51,0
1858,978,180,1,254.39,0
1859,978,411,1,52.04,0
1860,978,48,1,1084.84,0
1861,979,135,1,166.69,0
1862,979,139,1,192.92,0
1863,980,9,2,581.29,0
1864,981,201,1,59.57,0
1865,981,428,1,84.77,0
1866,982,436,1,206.43,0
1867,983,488,1,16.58,0
1868,984,413,1,35.24,0
1869,985,354,1,134.8,0
1870,985,48,1,1084.84,0
1871,985,414,1,48.26,0
1872,986,404,1,70.44,0
1873,986,107,1,672.1,0
1874,986,186,1,32.35,0
1875,986,331,1,101.75,0
1876,987,447,1,173.79,0
1877,987,138,1,228.99,0
1878,988,214,2,149.47,0
1879,989,236,1,297.44,0
1880,989,243,2,151.22,0
1881,990,154,2,282.09,0
1882,990,125,3,1681.86,0
1883,991,31,1,1249.45,0
1884,992,235,1,279.61,0
1885,993,379,1,94.02,22.98
1886,994,15,1,784.33,0
1887,994,33,3,970.61,167.98
1888,995,95,3,360.69,99.49
1889,996,351,2,13.87,0
1890,996,120,1,890.65,0
1891,997,15,1,784.33,0
1892,998,464,2,195.54,0
1893,998,94,1,1462.06,0
1894,999,489,1,11.31,0
1895,1000,462,2,237.04,0
1896,1001,214,1,149.47,21.09
1897,1001,70,1,1202.74,0
1898,1001,243,1,151.22,0
1899,1001,96,2,1830.02,0
1900,1002,386,1,25.6,0
1901,1003,218,1,272.95,0
1902,1003,293,1,317.57,0
1903,1003,120,2,890.65,0
1904,1003,43,2,458.15,0
1905,1004,303,1,111.63,0
1906,1004,277,2,625.21,0
1907,1005,401,1,58.32,0
1908,1006,337,1,569.29,0
1909,1006,150,2,185.88,0
1910,1006,333,1,407.76,0
1911,1006,78,1,454.52,0
1912,1007,194,1,262.17,0
1913,1008,100,1,1776.9,0
1914,1008,459,1,197.81,0
1915,1009,335,2,551.97,0
1916,1010,76,1,1667.53,307.87
1917,1011,83,1,977.22,0
1918,1012,80,1,1847.74,0
1919,1012,81,1,961.13,110.0
1920,1012,51,1,99.33,0
1921,1013,1,1,1095.23,0
1922,1014,27,1,880.12,0
1923,1015,455,1,49.58,0
1924,1015,110,1,1572.96,265.66
1925,1016,310,2,183.32,0
1926,1017,75,2,230.2,0
1927,1017,123,1,794.73,78.45
1928,1018,125,1,1681.86,0
1929,1019,87,2,128.25,0
1930,1019,186,2,32.35,0
1931,1020,114,2,956.29,0
1932,1020,213,1,197.29,0
1933,1021,239,1,142.34,0
1934,1021,384,1,65.29,0
1935,1022,52,1,466.87,0
1936,1022,400,1,72.95,7.17
1937,1023,93,1,637.5,79.22
1938,1024,479,1,29.46,0
1939,1025,121,1,1841.61,0
1940,1026,300,1,192.68,38.23
1941,1027,107,1,672.1,0
1942,1028,112,1,63.57,0
1943,1028,352,3,36.39,0
1944,1029,1,3,1095.23,693.63
1945,1029,152,1,226.75,24.86
1946,1030,273,1,136.56,0
1947,1030,378,1,68.22,0
1948,1031,463,2,439.21,0
1949,1031,248,1,256.51,0
1950,1032,117,2,621.82,0
1951,1032,206,1,30.76,0
1952,1032,374,3,102.34,0
1953,1032,354,1,134.8,0
1954,1033,144,1,234.59,0
1955,1033,33,1,970.61,0
1956,1034,144,1,234.59,0
1957,1034,246,1,299.92,56.78
1958,1035,230,1,20.38,0
1959,1036,320,1,100.83,0
1960,1036,308,2,299.7,44.86
1961,1037,284,1,216.04,51.44
1962,1037,318,3,92.82,0
1963,1038,425,1,63.11,0
1964,1039,213,1,197.29,0
1965,1039,53,1,399.06,0
1966,1039,215,1,264.08,57.53
1967,1040,59,1,124.48,0
1968,1040,391,1,31.43,0
1969,1041,100,2,1776.9,614.04
1970,1041,216,1,139.9,0
1971,1041,472,1,182.52,0
1972,1041,62,1,1327.46,0
1973,1041,411,1,52.04,0
1974,1042,175,1,191.26,0
1975,1042,356,2,123.01,0
1976,1043,310,1,183.32,0
1977,1043,324,2,251.5,0
1978,1044,286,2,325.17,128.64
1979,1045,361,3,15.82,0
1980,1046,51,2,99.33,0
1981,1047,125,1,1681.86,0
1982,1048,220,1,187.03,0
1983,1048,357,2,92.61,0
1984,1049,91,1,1942.13,0
1985,1049,360,2,44.47,0
1986,1050,111,1,1581.71,0
1987,1050,494,1,34.41,0
1988,1050,319,1,133.7,0
1989,1051,377,2,38.68,13.41
1990,1051,436,2,206.43,0
1991,1052,223,1,288.54,65.88
1992,1052,161,1,152.03,0
1993,1053,343,1,526.54,0
1994,1053,16,2,992.53,0
1995,1054,61,1,1293.08,151.64
1996,1054,343,3,526.54,332.58
1997,1054,377,1,38.68,0
1998,1054,264,1,205.48,0
1999,1055,69,1,221.92,39.21
2000,1055,154,1,282.09,0
2001,1055,430,1,27.66,0
2002,1056,316,1,32.42,0
2003,1057,340,2,777.29,0
2004,1058,129,1,92.71,19.89
2005,1059,157,1,244.05,0
2006,1059,65,1,426.23,0
2007,1059,144,1,234.59,0
2008,1060,118,1,1211.77,0
2009,1060,488,1,16.58,0
2010,1061,414,1,48.26,0
2011,1062,231,1,181.55,0
2012,1063,463,1,439.21,0
2013,1063,480,1,11.41,0
2014,1064,492,1,32.63,0
2015,1064,217,1,211.53,0
2016,1065,3,2,1571.85,0
2017,1065,20,1,1628.88,247.15
2018,1066,194,1,262.17,0
2019,1067,437,2,196.06,87.31
2020,1068,42,1,693.81,0
2021,1068,14,2,639.2,0
2022,1068,494,2,34.41,0
2023,1068,389,1,16.13,0
2024,1069,259,2,148.8,0
2025,1069,217,1,211.53,0
2026,1070,313,1,99.01,0
2027,1070,455,2,49.58,0
2028,1070,328,1,304.32,0
2029,1070,223,1,288.54,0
2030,1071,384,2,65.29,0
2031,1071,462,1,237.04,0
2032,1071,136,1,203.3,0
2033,1072,442,1,434.57,0
2034,1073,155,1,269.92,0
2035,1073,264,2,205.48,0
2036,1073,405,1,148.25,0
2037,1074,114,1,956.29,195.04
2038,1074,10,2,305.83,97.78
2039,1075,472,1,182.52,0
2040,1076,457,1,172.83,0
2041,1077,322,1,540.67,0
2042,1078,101,1,1027.84,198.18
2043,1078,114,1,956.29,216.66
2044,1078,190,2,180.79,0
2045,1078,226,1,178.57,0
2046,1079,483,1,21.74,0
2047,1080,495,1,35.03,0
2048,1080,396,1,30.09,0
2049,1080,440,1,433.51,0
2050,1081,423,2,107.98,0
2051,1082,447,1,173.79,0
2052,1083,46,1,639.99,0
2053,1084,368,1,99.73,0
2054,1085,382,1,142.09,0
2055,1086,93,2,637.5,0
2056,1087,7,3,1522.49,0
2057,1087,442,1,434.57,0
2058,1088,186,1,32.35,0
2059,1088,423,2,107.98,0
2060,1088,216,1,139.9,0
2061,1089,384,1,65.29,0
2062,1089,493,1,31.21,6.12
2063,1090,343,1,526.54,0
2064,1090,1,1,1095.23,0
2065,1091,191,1,182.85,0
2066,1092,142,1,261.49,0
2067,1092,368,1,99.73,0
2068,1093,430,1,27.66,0
2069,1094,46,1,639.99,0
2070,1095,233,1,235.3,0
2071,1096,135,1,166.69,38.25
2072,1097,43,1,458.15,0
2073,1098,155,1,269.92,24.48
2074,1099,137,2,38.68,0
2075,1100,398,1,116.7,18.68
2076,1100,276,1,330.1,0
2077,1100,187,2,43.01,14.23
2078,1100,327,1,571.26,0
2079,1101,430,2,27.66,0
2080,1101,455,1,49.58,0
2081,1101,499,1,39.54,0
2082,1102,281,1,441.84,27.0
2083,1102,457,1,172.83,0
2084,1103,89,1,369.85,0
2085,1103,160,1,219.0,0
2086,1103,469,1,485.17,0
2087,1103,81,1,961.13,0
2088,1103,53,2,399.06,0
2089,1104,206,1,30.76,0
2090,1105,31,2,1249.45,0
2091,1106,455,1,49.58,0
2092,1107,384,2,65.29,0
2093,1108,315,2,282.86,0
2094,1109,412,3,37.92,0
2095,1109,53,1,399.06,0
2096,1109,12,1,1498.17,0
2097,1109,215,1,264.08,0
2098,1110,379,1,94.02,0
2099,1111,476,1,41.05,0
2100,1112,294,2,476.28,0
2101,1113,473,2,307.58,0
2102,1113,480,1,11.41,2.0
2103,1114,468,1,253.54,0
2104,1114,433,1,235.49,49.69
2105,1115,462,1,237.04,43.94
2106,1116,265,1,135.28,0
2107,1116,205,1,102.78,21.4
2108,1117,135,2,166.69,0
2109,1117,231,1,181.55,0
2110,1117,489,1,11.31,2.53
2111,1118,133,2,169.32,0
2112,1118,105,2,368.91,0
2113,1118,19,1,771.15,0
2114,1118,49,1,1437.13,0
2115,1119,315,1,282.86,0
2116,1119,320,3,100.83,0
2117,1119,425,1,63.11,0
2118,1119,122,2,129.25,17.48
2119,1120,302,1,480.47,0
2120,1121,390,1,59.02,0
2121,1122,158,1,220.78,0
2122,1122,38,1,1859.37,0
2123,1123,184,2,80.08,0
2124,1124,337,1,569.29,0
2125,1125,212,2,94.84,0
2126,1125,428,1,84.77,0
2127,1126,464,1,195.54,0
2128,1127,224,2,178.82,0
2129,1128,10,1,305.83,0
2130,1129,426,1,300.75,28.94
2131,1129,295,1,427.81,62.25
2132,1130,251,1,134.48,0
2133,1130,141,1,42.64,0
2134,1131,220,1,187.03,0
2135,1131,228,1,35.81,0
2136,1131,166,1,145.6,0
2137,1131,390,1,59.02,0
2138,1132,314,1,518.79,0
2139,1132,207,2,20.55,8.7
2140,1132,226,1,178.57,0
2141,1133,20,1,1628.88,0
2142,1134,144,2,234.59,0
2143,1135,291,1,201.1,0
2144,1135,322,1,540.67,35.99
2145,1136,284,2,216.04,0
2146,1136,3,1,1571.85,0
2147,1136,37,2,733.38,0
2148,1136,430,1,27.66,0
2149,1137,300,1,192.68,0
2150,1138,359,1,119.77,21.06
2151,1139,79,1,1050.88,0
2152,1139,364,1,116.89,0
2153,1140,452,2,324.94,0
2154,1141,11,1,1033.79,0
2155,1142,112,2,63.57,0
2156,1143,313,2,99.01,28.93
2157,1144,248,1,256.51,42.2
2158,1145,106,1,725.26,0
2159,1146,330,1,95.36,0
2160,1146,173,1,257.51,0
2161,1147,314,1,518.79,0
2162,1148,253,1,102.23,0
2163,1149,314,2,518.79,135.91
2164,1150,27,1,880.12,211.18
2165,1151,340,1,777.29,0
2166,1152,257,1,296.63,0
2167,1153,192,1,230.05,0
2168,1153,240,1,41.46,5.11
2169,1153,110,1,1572.96,0
2170,1154,186,1,32.35,0
2171,1154,476,1,41.05,0
2172,1154,257,2,296.63,0
2173,1155,336,3,758.93,0
2174,1155,403,1,144.83,10.19
2175,1156,343,2,526.54,0
2176,1156,303,3,111.63,40.14
2177,1156,251,1,134.48,0
2178,1156,369,1,63.89,0
2179,1156,415,1,90.51,0
2180,1157,52,1,466.87,0
2181,1157,10,1,305.83,0
2182,1157,40,2,201.08,0
2183,1158,279,1,561.08,0
2184,1159,187,2,43.01,0
2185,1159,297,1,64.19,0
2186,1160,220,1,187.03,0
2187,1161,66,1,914.63,0
2188,1162,314,1,518.79,74.51
2189,1162,4,2,1061.37,0
2190,1162,39,1,766.19,0
2191,1163,227,2,248.06,93.72
2192,1163,394,1,17.94,3.42
2193,1164,117,1,621.82,0
2194,1164,412,2,37.92,0
2195,1165,343,1,526.54,0
2196,1166,200,1,210.15,15.81
2197,1166,220,1,187.03,0
2198,1166,481,2,24.36,8.54
2199,1167,329,1,80.09,0
2200,1168,136,1,203.3,0
2201,1169,474,1,291.36,0
2202,1170,262,3,226.81,0
2203,1171,228,3,35.81,0
2204,1171,429,1,481.56,99.07
2205,1172,39,1,766.19,0
2206,1173,278,1,459.05,0
2207,1174,465,1,304.61,0
2208,1175,239,1,142.34,0
2209,1176,95,1,360.69,38.37
2210,1176,491,1,27.15,0
2211,1177,116,2,1366.24,0
2212,1178,153,1,257.34,0
2213,1179,408,3,44.44,0
2214,1179,409,2,136.05,0
2215,1179,292,1,139.87,29.77
2216,1179,17,3,83.56,0
2217,1180,294,1,476.28,0
2218,1181,492,1,32.63,0
2219,1182,408,1,44.44,0
2220,1183,264,2,205.48,0
2221,1183,6,1,856.12,0
2222,1183,73,1,397.11,0
2223,1184,123,2,794.73,0
2224,1185,177,1,263.17,0
2225,1185,63,1,1816.16,384.23
2226,1186,326,1,681.37,0
2227,1186,299,1,30.08,0
2228,1187,249,1,54.96,0
2229,1188,466,2,91.95,0
2230,1189,285,1,66.19,0
2231,1189,303,1,111.63,0
2232,1190,5,1,1726.46,0
2233,1190,199,3,75.77,0
2234,1190,144,2,234.59,0
2235,1191,117,1,621.82,0
2236,1192,136,1,203.3,32.24
2237,1192,445,2,460.64,0
2238,1192,175,1,191.26,0
2239,1193,439,1,155.19,0
2240,1194,456,2,58.38,0
2241,1194,154,1,282.09,41.42
2242,1195,381,1,136.31,0
2243,1196,152,1,226.75,0
2244,1196,260,1,287.72,0
2245,1197,380,2,102.81,0
2246,1197,214,1,149.47,0
2247,1197,6,2,856.12,0
2248,1198,281,1,441.84,0
2249,1199,335,1,551.97,0
2250,1200,414,1,48.26,0
2251,1200,389,1,16.13,0
2252,1200,473,2,307.58,0
2253,1201,277,3,625.21,0
2254,1202,404,1,70.44,0
2255,1203,428,2,84.77,0
2256,1203,435,3,372.63,0
2257,1203,488,1,16.58,2.86
2258,1204,307,1,97.07,0
2259,1204,157,1,244.05,0
2260,1204,47,1,1559.14,0
2261,1205,126,1,298.55,0
2262,1205,55,2,1835.82,0
2263,1205,60,1,1748.28,0
2264,1205,493,3,31.21,0
2265,1206,497,1,14.37,0
2266,1206,68,3,1143.09,0
2267,1206,187,1,43.01,0
2268,1206,171,1,206.88,17.81
2269,1206,410,1,39.89,0
2270,1207,461,1,442.39,0
2271,1208,398,1,116.7,0
2272,1208,296,1,208.21,0
2273,1208,339,2,132.5,0
2274,1208,68,1,1143.09,0
2275,1209,89,1,369.85,0
2276,1209,296,1,208.21,0
2277,1209,419,1,144.11,12.82
2278,1210,22,1,1252.15,0
2279,1211,386,1,25.6,0
2280,1211,2,1,301.97,0
2281,1212,35,2,658.09,0
2282,1212,29,1,1015.61,0
2283,1212,445,1,460.64,32.03
2284,1213,118,1,1211.77,0
2285,1213,445,2,460.64,0
2286,1213,370,1,81.22,0
2287,1214,462,1,237.04,0
2288,1215,172,1,188.12,27.67
2289,1215,229,1,268.48,0
2290,1215,305,1,684.74,0
2291,1216,255,3,275.37,0
2292,1216,312,1,294.41,22.32
2293,1217,181,1,118.61,0
2294,1217,65,3,426.23,0
2295,1218,259,1,148.8,23.38
2296,1218,83,2,977.22,0
2297,1219,228,1,35.81,0
2298,1219,43,1,458.15,0
2299,1220,159,1,260.72,0
2300,1220,469,2,485.17,0
2301,1220,94,1,1462.06,248.93
2302,1221,496,1,38.36,0
2303,1221,406,2,68.96,0
2304,1221,469,2,485.17,0
2305,1221,241,2,61.42,0
2306,1222,237,1,54.13,0
2307,1222,266,2,241.35,0
2308,1223,23,1,1546.45,0
2309,1223,428,1,84.77,0
2310,1224,215,1,264.08,15.84
2311,1224,493,1,31.21,0
2312,1225,208,2,252.28,0
2313,1225,196,1,105.97,0
2314,1225,356,1,123.01,0
2315,1226,473,1,307.58,35.81
2316,1226,426,1,300.75,57.79
2317,1226,323,2,702.61,0
2318,1226,499,1,39.54,0
2319,1227,325,1,343.33,0
2320,1227,34,2,69.15,0
2321,1227,268,1,152.9,0
2322,1228,407,3,74.89,0
2323,1229,181,1,118.61,0
2324,1230,207,1,20.55,0
2325,1230,167,1,99.16,5.71
2326,1230,6,3,856.12,282.83
2327,1231,378,1,68.22,0
2328,1232,307,1,97.07,0
2329,1232,74,1,581.96,0
2330,1233,351,1,13.87,0
2331,1233,295,1,427.81,0
2332,1233,205,1,102.78,0
2333,1233,301,3,493.17,0
2334,1234,262,1,226.81,33.18
2335,1234,51,1,99.33,0
2336,1234,457,2,172.83,0
2337,1235,389,1,16.13,0
2338,1236,469,1,485.17,48.38
2339,1237,274,2,292.9,98.15
2340,1238,352,1,36.39,0
2341,1238,346,1,262.73,45.75
2342,1239,482,1,43.61,0
2343,1239,249,2,54.96,0
2344,1239,395,1,96.6,0
2345,1240,36,2,695.52,262.07
2346,1240,316,2,32.42,0
2347,1240,366,1,95.35,22.54
2348,1241,126,1,298.55,0
2349,1242,457,1,172.83,0
2350,1242,486,1,20.42,0
2351,1243,288,1,116.31,0
2352,1244,352,1,36.39,0
2353,1245,214,2,149.47,0
2354,1245,376,1,97.05,0
2355,1245,50,1,1386.47,0
2356,1246,59,1,124.48,0
2357,1247,419,1,144.11,0
2358,1248,205,2,102.78,0
2359,1249,250,1,261.91,46.53
2360,1250,216,1,139.9,0
2361,1251,310,2,183.32,0
2362,1251,228,1,35.81,0
2363,1251,488,1,16.58,0
2364,1252,134,1,106.1,14.53
2365,1252,199,1,75.77,0
2366,1252,247,1,286.12,46.42
2367,1253,343,1,526.54,0
2368,1254,321,1,272.59,0
2369,1255,220,1,187.03,0
2370,1255,170,1,284.27,0
2371,1255,389,1,16.13,0
2372,1255,405,1,148.25,0
2373,1256,247,1,286.12,20.23
2374,1257,337,1,569.29,0
2375,1258,301,1,493.17,0
2376,1258,471,2,405.74,0
2377,1259,110,1,1572.96,0
2378,1260,161,1,152.03,0
2379,1261,330,1,95.36,0
2380,1261,212,2,94.84,0
2381,1262,75,1,230.2,0
2382,1263,460,3,129.49,49.12
2383,1264,378,2,68.22,20.92
2384,1264,23,1,1546.45,0
2385,1265,278,2,459.05,0
2386,1266,315,1,282.86,0
2387,1267,283,2,717.12,0
2388,1268,285,1,66.19,0
2389,1269,188,1,70.98,0
2390,1270,324,2,251.5,0
2391,1270,301,2,493.17,0
2392,1271,401,2,58.32,0
2393,1272,376,2,97.05,0
2394,1272,162,1,128.84,0
2395,1273,497,1,14.37,0
2396,1274,325,1,343.33,0
2397,1274,54,2,1075.71,0
2398,1274,160,1,219.0,0
2399,1275,213,1,197.29,0
2400,1275,1,1,1095.23,0
2401,1276,54,1,1075.71,0
2402,1277,168,1,184.41,0
2403,1278,231,1,181.55,0
2404,1278,136,1,203.3,48.49
2405,1278,133,1,169.32,16.21
2406,1278,317,1,610.28,0
2407,1278,322,1,540.67,0
2408,1279,219,2,148.47,0
2409,1280,124,1,873.93,137.0
2410,1280,45,1,317.1,0
2411,1280,351,1,13.87,1.59
2412,1280,429,1,481.56,0
2413,1281,154,2,282.09,0
2414,1282,7,2,1522.49,0
2415,1283,249,2,54.96,0
2416,1284,418,1,56.41,13.33
2417,1284,479,1,29.46,5.62
2418,1284,19,1,771.15,44.19
2419,1285,415,1,90.51,0
2420,1285,183,1,142.29,0
2421,1285,172,1,188.12,0
2422,1285,435,1,372.63,0
2423,1286,349,1,785.97,0
2424,1287,93,1,637.5,0
2425,1287,197,1,33.68,0
2426,1288,233,1,235.3,0
2427,1289,476,1,41.05,0
2428,1289,471,1,405.74,0
2429,1290,416,1,44.4,0
2430,1291,247,1,286.12,0
2431,1291,470,1,358.89,0
2432,1291,312,1,294.41,66.11
2433,1292,13,1,428.85,0
2434,1293,420,1,91.68,0
2435,1294,448,1,245.22,0
2436,1295,383,1,85.08,0
2437,1296,28,1,374.08,0
2438,1297,168,1,184.41,0
2439,1298,320,1,100.83,0
2440,1298,321,2,272.59,100.6
2441,1298,264,1,205.48,41.66
2442,1299,456,1,58.38,0
2443,1299,468,1,253.54,46.85
2444,1300,239,1,142.34,0
2445,1300,486,2,20.42,0
2446,1300,322,3,540.67,0
2447,1301,72,1,1507.45,0
2448,1302,322,1,540.67,0
2449,1302,500,1,34.96,0
2450,1303,468,1,253.54,0
2451,1304,296,1,208.21,0
2452,1305,455,1,49.58,0
2453,1306,291,2,201.1,0
2454,1306,165,1,241.73,0
2455,1306,433,1,235.49,0
2456,1307,361,1,15.82,0
2457,1308,363,1,115.97,0
2458,1309,401,1,58.32,0
2459,1309,356,1,123.01,0
2460,1310,353,1,23.58,0
2461,1310,78,3,454.52,0
2462,1311,12,1,1498.17,0
2463,1312,337,1,569.29,0
2464,1313,426,1,300.75,0
2465,1314,369,1,63.89,0
2466,1315,112,1,63.57,0
2467,1316,187,2,43.01,0
2468,1317,490,1,31.32,0
2469,1318,239,1,142.34,0
2470,1319,104,1,804.29,0
2471,1319,43,1,458.15,0
2472,1320,4,1,1061.37,0
2473,1321,350,1,771.61,0
2474,1322,375,1,62.05,11.91
2475,1322,168,1,184.41,0
2476,1323,66,1,914.63,0
2477,1324,124,1,873.93,0
2478,1325,328,3,304.32,0
2479,1325,141,1,42.64,5.84
2480,1325,102,1,319.26,0
2481,1326,217,2,211.53,0
2482,1327,440,1,433.51,0
2483,1328,3,1,1571.85,0
2484,1328,16,2,992.53,0
2485,1329,426,1,300.75,20.81
2486,1329,355,1,124.01,0
2487,1329,88,1,880.49,0
2488,1329,265,2,135.28,0
2489,1330,82,1,678.63,0
2490,1331,234,1,237.15,0
2491,1332,208,1,252.28,0
2492,1333,469,1,485.17,0
2493,1334,91,1,1942.13,270.01
2494,1334,206,1,30.76,3.0
2495,1335,304,1,655.92,0
2496,1335,242,1,228.66,0
2497,1336,360,1,44.47,0
2498,1337,227,1,248.06,0
2499,1337,165,3,241.73,134.98
2500,1338,240,1,41.46,0
2501,1338,211,1,237.65,0
2502,1338,498,1,39.7,0
2503,1339,388,1,102.8,0
2504,1340,193,1,159.58,0
2505,1340,32,1,1070.34,0
2506,1341,117,1,621.82,0
2507,1341,4,1,1061.37,0
2508,1342,441,1,55.72,0
2509,1342,433,1,235.49,0
2510,1343,452,1,324.94,0
2511,1343,266,1,241.35,0
2512,1344,396,2,30.09,0
2513,1345,3,1,1571.85,0
2514,1346,351,2,13.87,0
2515,1347,219,1,148.47,0
2516,1348,56,2,1312.08,0
2517,1348,353,1,23.58,0
2518,1348,201,1,59.57,0
2519,1348,16,1,992.53,0
2520,1348,480,1,11.41,0
2521,1349,260,2,287.72,0
2522,1350,37,1,733.38,0
2523,1350,194,1,262.17,0
2524,1350,245,1,284.53,0
2525,1351,239,1,142.34,0
2526,1351,491,1,27.15,0
2527,1351,199,1,75.77,0
2528,1352,367,1,36.33,0
2529,1353,373,1,38.84,0
2530,1353,96,1,1830.02,0
2531,1353,115,2,147.64,0
2532,1354,146,1,96.59,0
2533,1354,320,1,100.83,7.62
2534,1354,231,1,181.55,0
2535,1355,161,1,152.03,0
2536,1355,189,3,169.58,0
2537,1356,499,1,39.54,0
2538,1357,128,1,93.9,16.62
2539,1357,475,1,138.13,0
2540,1358,79,1,1050.88,258.19
2541,1359,286,1,325.17,0
2542,1360,27,3,880.12,0
2543,1360,65,1,426.23,63.8
2544,1361,99,1,1091.52,0
2545,1362,126,1,298.55,0
2546,1362,205,3,102.78,0
2547,1363,289,1,365.84,0
2548,1364,469,1,485.17,0
2549,1364,237,3,54.13,0
2550,1365,235,1,279.61,0
2551,1365,224,2,178.82,0
2552,1366,302,2,480.47,162.64
2553,1366,377,1,38.68,0
2554,1366,326,1,681.37,34.4
2555,1367,29,2,1015.61,160.6
2556,1368,318,1,92.82,0
2557,1369,100,1,1776.9,0
2558,1370,500,1,34.96,3.78
2559,1371,210,1,84.29,0
2560,1372,80,1,1847.74,0
2561,1373,129,1,92.71,0
2562,1374,163,1,239.42,0
2563,1375,233,2,235.3,0
2564,1375,489,1,11.31,0
2565,1376,330,2,95.36,0
2566,1377,483,1,21.74,0
2567,1377,218,1,272.95,0
2568,1378,446,1,227.83,0
2569,1379,391,3,31.43,17.63
2570,1380,310,1,183.32,0
2571,1381,1,1,1095.23,0
2572,1382,371,1,143.0,0
2573,1382,486,1,20.42,0
2574,1383,78,1,454.52,0
2575,1384,1,1,1095.23,78.01
2576,1384,27,1,880.12,0
2577,1385,84,2,647.24,0
2578,1385,352,1,36.39,0
2579,1386,405,1,148.25,0
2580,1386,309,1,631.29,0
2581,1386,243,1,151.22,0
2582,1386,138,1,228.99,0
2583,1387,197,1,33.68,0
2584,1388,399,1,141.21,0
2585,1389,480,2,11.41,0
2586,1390,230,1,20.38,0
2587,1390,195,2,193.39,0
2588,1391,155,1,269.92,0
2589,1391,307,1,97.07,0
2590,1391,337,1,569.29,59.53
2591,1392,88,1,880.49,0
2592,1392,146,1,96.59,0
2593,1393,125,1,1681.86,0
2594,1394,266,2,241.35,0
2595,1394,191,1,182.85,0
2596,1394,410,2,39.89,0
2597,1394,355,1,124.01,0
2598,1395,257,1,296.63,53.93
2599,1396,76,1,1667.53,0
2600,1396,337,1,569.29,0
2601,1396,440,1,433.51,50.72
2602,1397,406,1,68.96,11.86
2603,1398,144,1,234.59,19.92
2604,1398,229,1,268.48,0
2605,1399,42,1,693.81,0
2606,1399,135,1,166.69,17.38
2607,1399,221,2,136.79,0
2608,1400,302,1,480.47,0
2609,1400,278,1,459.05,0
2610,1401,471,1,405.74,0
2611,1402,169,3,77.99,0
2612,1403,309,1,631.29,0
2613,1404,369,2,63.89,0
2614,1405,68,1,1143.09,0
2615,1406,16,2,992.53,0
2616,1407,28,1,374.08,0
2617,1408,146,1,96.59,0
2618,1408,153,1,257.34,0
2619,1409,279,2,561.08,0
2620,1410,178,1,112.57,0
2621,1410,319,1,133.7,0
2622,1410,442,1,434.57,0
2623,1411,174,1,118.79,0
2624,1411,72,1,1507.45,0
2625,1412,473,1,307.58,0
2626,1413,230,1,20.38,1.92
2627,1413,453,1,124.76,0
2628,1413,19,1,771.15,0
2629,1413,169,1,77.99,0
2630,1413,79,2,1050.88,0
2631,1414,151,2,62.44,0
2632,1414,65,1,426.23,0
2633,1415,15,1,784.33,195.13
2634,1415,370,1,81.22,0
2635,1416,114,1,956.29,0
2636,1417,489,1,11.31,0
2637,1418,362,1,128.69,9.67
2638,1418,300,1,192.68,0
2639,1419,467,1,165.69,0
2640,1420,310,1,183.32,0
2641,1421,151,1,62.44,0
2642,1421,54,1,1075.71,0
2643,1422,236,1,297.44,0
2644,1422,120,2,890.65,0
2645,1422,271,1,87.76,0
2646,1423,92,1,822.19,154.54
2647,1424,6,1,856.12,0
2648,1425,491,1,27.15,0
2649,1425,82,1,678.63,0
2650,1425,216,1,139.9,10.6
2651,1426,485,1,42.61,8.6
2652,1427,397,1,88.78,6.52
2653,1427,39,2,766.19,0
2654,1427,20,1,1628.88,0
2655,1428,393,1,94.23,0
2656,1429,460,1,129.49,0
2657,1429,152,1,226.75,0
2658,1430,199,1,75.77,0
2659,1430,69,1,221.92,0
2660,1431,354,2,134.8,0
2661,1431,161,1,152.03,0
2662,1431,68,2,1143.09,0
2663,1431,379,2,94.02,0
2664,1432,323,1,702.61,152.08
2665,1433,414,1,48.26,0
2666,1434,154,1,282.09,0
2667,1434,487,1,18.43,0
2668,1435,5,1,1726.46,0
2669,1435,378,1,68.22,0
2670,1435,360,2,44.47,8.9
2671,1435,89,1,369.85,0
2672,1435,299,2,30.08,0
2673,1436,32,1,1070.34,0
2674,1436,363,1,115.97,0
2675,1437,461,1,442.39,0
2676,1438,36,1,695.52,0
2677,1439,123,1,794.73,161.81
2678,1440,43,3,458.15,148.44
2679,1441,280,1,550.71,0
2680,1442,294,1,476.28,0
2681,1443,288,1,116.31,0
2682,1444,251,3,134.48,0
2683,1444,28,1,374.08,0
2684,1445,289,1,365.84,0
2685,1445,48,2,1084.84,0
2686,1446,391,2,31.43,0
2687,1447,266,1,241.35,0
2688,1448,441,1,55.72,0
2689,1449,255,3,275.37,0
2690,1450,500,1,34.96,0
2691,1450,434,2,336.52,0
2692,1450,498,2,39.7,0
2693,1451,468,1,253.54,0
2694,1452,112,1,63.57,0
2695,1452,354,1,134.8,0
2696,1452,237,2,54.13,0
